benchmark,model,item_id,metric,jrt_gold,agc_judge_score,family
pun_eval,google/gemma-3-12b-it,het_1159,pun_detection_rate,0,0.0,google
pun_eval,google/gemma-3-12b-it,het_1299,pun_detection_rate,1,1.0,google
pun_eval,google/gemma-3-12b-it,hom_1268,pun_detection_rate,1,1.0,google
pun_eval,google/gemma-3-12b-it,hom_1278,pun_detection_rate,0,1.0,google
pun_eval,google/gemma-3-12b-it,hom_1291,pun_detection_rate,0,0.0,google
pun_eval,google/gemma-3-12b-it,hom_1423,pun_detection_rate,0,0.0,google
pun_eval,google/gemma-3-12b-it,hom_1549,pun_detection_rate,1,1.0,google
pun_eval,google/gemma-3-12b-it,hom_208,pun_detection_rate,0,0.0,google
pun_eval,google/gemma-3-12b-it,hom_223,pun_detection_rate,1,1.0,google
pun_eval,google/gemma-3-12b-it,hom_327,pun_detection_rate,1,1.0,google
pun_eval,google/gemma-3-12b-it,hom_791,pun_detection_rate,1,1.0,google
pun_eval,google/gemma-3-12b-it,hom_820,pun_detection_rate,0,1.0,google
pun_eval,google/gemma-3-27b-it,het_1299,pun_detection_rate,0,1.0,google
pun_eval,google/gemma-3-27b-it,het_218,pun_detection_rate,1,1.0,google
pun_eval,google/gemma-3-27b-it,het_267,pun_detection_rate,1,1.0,google
pun_eval,google/gemma-3-27b-it,het_377,pun_detection_rate,1,1.0,google
pun_eval,google/gemma-3-27b-it,het_973,pun_detection_rate,1,1.0,google
pun_eval,google/gemma-3-27b-it,het_982,pun_detection_rate,1,0.0,google
pun_eval,google/gemma-3-27b-it,hom_1291,pun_detection_rate,0,0.0,google
pun_eval,google/gemma-3-27b-it,hom_1549,pun_detection_rate,1,0.0,google
pun_eval,google/gemma-3-27b-it,hom_223,pun_detection_rate,1,1.0,google
pun_eval,google/gemma-3-27b-it,hom_341,pun_detection_rate,0,0.0,google
pun_eval,google/gemma-3-27b-it,hom_691,pun_detection_rate,0,1.0,google
pun_eval,google/gemma-3-27b-it,hom_748,pun_detection_rate,1,1.0,google
pun_eval,google/gemma-3-27b-it,hom_820,pun_detection_rate,1,0.0,google
pun_eval,google/gemma-3-27b-it,hom_916,pun_detection_rate,1,1.0,google
pun_eval,google/gemma-3-4b-it,het_1427,pun_detection_rate,1,0.0,google
pun_eval,google/gemma-3-4b-it,het_1657,pun_detection_rate,1,1.0,google
pun_eval,google/gemma-3-4b-it,het_1769,pun_detection_rate,1,1.0,google
pun_eval,google/gemma-3-4b-it,het_218,pun_detection_rate,0,1.0,google
pun_eval,google/gemma-3-4b-it,het_377,pun_detection_rate,1,1.0,google
pun_eval,google/gemma-3-4b-it,hom_1268,pun_detection_rate,1,1.0,google
pun_eval,google/gemma-3-4b-it,hom_1423,pun_detection_rate,0,0.0,google
pun_eval,google/gemma-3-4b-it,hom_2093,pun_detection_rate,0,0.0,google
pun_eval,google/gemma-3-4b-it,hom_293,pun_detection_rate,1,0.0,google
pun_eval,google/gemma-3-4b-it,hom_327,pun_detection_rate,0,1.0,google
pun_eval,google/gemma-4-26b-a4b-it,het_157,pun_detection_rate,1,1.0,google
pun_eval,google/gemma-4-26b-a4b-it,hom_208,pun_detection_rate,0,0.0,google
pun_eval,google/gemma-4-26b-a4b-it,hom_293,pun_detection_rate,1,1.0,google
pun_eval,google/gemma-4-26b-a4b-it,hom_540,pun_detection_rate,1,0.0,google
pun_eval,google/gemma-4-26b-a4b-it,hom_791,pun_detection_rate,1,0.0,google
pun_eval,google/gemma-4-31b-it,het_1427,pun_detection_rate,1,1.0,google
pun_eval,google/gemma-4-31b-it,het_1484,pun_detection_rate,1,1.0,google
pun_eval,google/gemma-4-31b-it,het_1657,pun_detection_rate,1,1.0,google
pun_eval,google/gemma-4-31b-it,het_973,pun_detection_rate,1,1.0,google
pun_eval,google/gemma-4-31b-it,hom_1278,pun_detection_rate,0,1.0,google
pun_eval,google/gemma-4-31b-it,hom_1549,pun_detection_rate,0,0.0,google
pun_eval,google/gemma-4-31b-it,hom_1770,pun_detection_rate,1,1.0,google
pun_eval,google/gemma-4-31b-it,hom_22,pun_detection_rate,1,0.0,google
pun_eval,google/gemma-4-31b-it,hom_223,pun_detection_rate,1,1.0,google
pun_eval,google/gemma-4-31b-it,hom_235,pun_detection_rate,1,1.0,google
pun_eval,google/gemma-4-31b-it,hom_308,pun_detection_rate,0,0.0,google
pun_eval,google/gemma-4-31b-it,hom_5,pun_detection_rate,1,1.0,google
pun_eval,google/gemma-4-31b-it,hom_680,pun_detection_rate,1,1.0,google
pun_eval,meta-llama/llama-3-8b-instruct,het_1427,pun_detection_rate,1,0.0,meta-llama
pun_eval,meta-llama/llama-3-8b-instruct,het_1484,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-3-8b-instruct,het_267,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-3-8b-instruct,hom_1025,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-3-8b-instruct,hom_1441,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-3-8b-instruct,hom_2093,pun_detection_rate,0,0.0,meta-llama
pun_eval,meta-llama/llama-3-8b-instruct,hom_235,pun_detection_rate,1,0.0,meta-llama
pun_eval,meta-llama/llama-3-8b-instruct,hom_293,pun_detection_rate,0,0.0,meta-llama
pun_eval,meta-llama/llama-3-8b-instruct,hom_5,pun_detection_rate,0,0.0,meta-llama
pun_eval,meta-llama/llama-3-8b-instruct,hom_540,pun_detection_rate,0,0.0,meta-llama
pun_eval,meta-llama/llama-3-8b-instruct,hom_597,pun_detection_rate,1,0.0,meta-llama
pun_eval,meta-llama/llama-3-8b-instruct,hom_748,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-3.1-70b-instruct,het_1115,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-3.1-70b-instruct,hom_1025,pun_detection_rate,0,1.0,meta-llama
pun_eval,meta-llama/llama-3.1-70b-instruct,hom_1291,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-3.1-70b-instruct,hom_1549,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-3.1-70b-instruct,hom_235,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-3.1-70b-instruct,hom_597,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-3.1-70b-instruct,hom_820,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-3.1-8b-instruct,het_1484,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-3.1-8b-instruct,het_1657,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-3.1-8b-instruct,hom_1291,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-3.1-8b-instruct,hom_1726,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-3.1-8b-instruct,hom_2093,pun_detection_rate,1,0.0,meta-llama
pun_eval,meta-llama/llama-3.1-8b-instruct,hom_267,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-3.1-8b-instruct,hom_449,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-3.2-3b-instruct,het_267,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-3.2-3b-instruct,het_377,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-3.2-3b-instruct,hom_1549,pun_detection_rate,0,0.0,meta-llama
pun_eval,meta-llama/llama-3.2-3b-instruct,hom_208,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-3.2-3b-instruct,hom_2185,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-3.2-3b-instruct,hom_22,pun_detection_rate,0,0.0,meta-llama
pun_eval,meta-llama/llama-3.2-3b-instruct,hom_267,pun_detection_rate,0,0.0,meta-llama
pun_eval,meta-llama/llama-3.2-3b-instruct,hom_5,pun_detection_rate,0,0.0,meta-llama
pun_eval,meta-llama/llama-3.2-3b-instruct,hom_680,pun_detection_rate,0,0.0,meta-llama
pun_eval,meta-llama/llama-3.2-3b-instruct,hom_691,pun_detection_rate,0,1.0,meta-llama
pun_eval,meta-llama/llama-3.2-3b-instruct,hom_748,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-3.3-70b-instruct,het_1299,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-3.3-70b-instruct,hom_1268,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-3.3-70b-instruct,hom_1726,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-3.3-70b-instruct,hom_1925,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-3.3-70b-instruct,hom_208,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-3.3-70b-instruct,hom_2185,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-3.3-70b-instruct,hom_235,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-3.3-70b-instruct,hom_327,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-4-maverick,het_1299,pun_detection_rate,0,0.0,meta-llama
pun_eval,meta-llama/llama-4-maverick,het_157,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-4-maverick,hom_1549,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-4-maverick,hom_22,pun_detection_rate,0,1.0,meta-llama
pun_eval,meta-llama/llama-4-maverick,hom_267,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-4-maverick,hom_327,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-4-maverick,hom_341,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-4-scout,het_1159,pun_detection_rate,0,0.0,meta-llama
pun_eval,meta-llama/llama-4-scout,het_1221,pun_detection_rate,1,0.0,meta-llama
pun_eval,meta-llama/llama-4-scout,het_377,pun_detection_rate,1,1.0,meta-llama
pun_eval,meta-llama/llama-4-scout,het_982,pun_detection_rate,0,0.0,meta-llama
pun_eval,meta-llama/llama-4-scout,hom_22,pun_detection_rate,0,0.0,meta-llama
pun_eval,meta-llama/llama-4-scout,hom_820,pun_detection_rate,1,1.0,meta-llama
pun_eval,minimax/minimax-01,het_1427,pun_detection_rate,1,1.0,minimax
pun_eval,minimax/minimax-01,het_157,pun_detection_rate,1,1.0,minimax
pun_eval,minimax/minimax-01,hom_1268,pun_detection_rate,1,1.0,minimax
pun_eval,minimax/minimax-01,hom_1549,pun_detection_rate,0,1.0,minimax
pun_eval,minimax/minimax-01,hom_1833,pun_detection_rate,0,0.0,minimax
pun_eval,minimax/minimax-01,hom_223,pun_detection_rate,1,0.0,minimax
pun_eval,minimax/minimax-01,hom_308,pun_detection_rate,0,0.0,minimax
pun_eval,minimax/minimax-01,hom_356,pun_detection_rate,0,0.0,minimax
pun_eval,minimax/minimax-01,hom_449,pun_detection_rate,1,1.0,minimax
pun_eval,minimax/minimax-01,hom_5,pun_detection_rate,0,0.0,minimax
pun_eval,minimax/minimax-01,hom_748,pun_detection_rate,1,1.0,minimax
pun_eval,minimax/minimax-m2-her,het_1159,pun_detection_rate,0,1.0,minimax
pun_eval,minimax/minimax-m2-her,hom_1268,pun_detection_rate,1,1.0,minimax
pun_eval,minimax/minimax-m2-her,hom_1423,pun_detection_rate,0,0.0,minimax
pun_eval,minimax/minimax-m2-her,hom_1770,pun_detection_rate,1,1.0,minimax
pun_eval,minimax/minimax-m2-her,hom_1925,pun_detection_rate,0,0.0,minimax
pun_eval,minimax/minimax-m2-her,hom_2093,pun_detection_rate,1,1.0,minimax
pun_eval,minimax/minimax-m2-her,hom_22,pun_detection_rate,1,1.0,minimax
pun_eval,minimax/minimax-m2-her,hom_293,pun_detection_rate,1,0.0,minimax
pun_eval,minimax/minimax-m2-her,hom_597,pun_detection_rate,1,1.0,minimax
pun_eval,minimax/minimax-m2-her,hom_916,pun_detection_rate,1,0.0,minimax
pun_eval,mistralai/ministral-8b-2512,het_1221,pun_detection_rate,1,1.0,mistralai
pun_eval,mistralai/ministral-8b-2512,het_1769,pun_detection_rate,1,1.0,mistralai
pun_eval,mistralai/ministral-8b-2512,het_973,pun_detection_rate,1,1.0,mistralai
pun_eval,mistralai/ministral-8b-2512,hom_1423,pun_detection_rate,0,1.0,mistralai
pun_eval,mistralai/ministral-8b-2512,hom_1441,pun_detection_rate,1,1.0,mistralai
pun_eval,mistralai/ministral-8b-2512,hom_1726,pun_detection_rate,1,1.0,mistralai
pun_eval,mistralai/ministral-8b-2512,hom_2185,pun_detection_rate,1,1.0,mistralai
pun_eval,mistralai/ministral-8b-2512,hom_235,pun_detection_rate,1,1.0,mistralai
pun_eval,mistralai/ministral-8b-2512,hom_308,pun_detection_rate,1,1.0,mistralai
pun_eval,mistralai/ministral-8b-2512,hom_691,pun_detection_rate,1,1.0,mistralai
pun_eval,mistralai/ministral-8b-2512,hom_820,pun_detection_rate,1,1.0,mistralai
pun_eval,mistralai/mistral-large-2512,het_1221,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/mistral-large-2512,het_1657,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/mistral-large-2512,het_1769,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/mistral-large-2512,het_351,pun_detection_rate,1,1.0,mistralai
pun_eval,mistralai/mistral-large-2512,hom_1423,pun_detection_rate,0,1.0,mistralai
pun_eval,mistralai/mistral-large-2512,hom_1549,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/mistral-large-2512,hom_1833,pun_detection_rate,0,1.0,mistralai
pun_eval,mistralai/mistral-large-2512,hom_2093,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/mistral-large-2512,hom_293,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/mistral-large-2512,hom_341,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/mistral-large-2512,hom_5,pun_detection_rate,1,0.0,mistralai
pun_eval,mistralai/mistral-large-2512,hom_691,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/mistral-medium-3.1,het_1769,pun_detection_rate,1,1.0,mistralai
pun_eval,mistralai/mistral-medium-3.1,het_982,pun_detection_rate,1,1.0,mistralai
pun_eval,mistralai/mistral-medium-3.1,hom_1268,pun_detection_rate,1,1.0,mistralai
pun_eval,mistralai/mistral-medium-3.1,hom_1423,pun_detection_rate,1,0.0,mistralai
pun_eval,mistralai/mistral-medium-3.1,hom_1833,pun_detection_rate,1,1.0,mistralai
pun_eval,mistralai/mistral-medium-3.1,hom_208,pun_detection_rate,1,1.0,mistralai
pun_eval,mistralai/mistral-medium-3.1,hom_267,pun_detection_rate,1,1.0,mistralai
pun_eval,mistralai/mistral-medium-3.1,hom_308,pun_detection_rate,0,1.0,mistralai
pun_eval,mistralai/mistral-medium-3.1,hom_5,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/mistral-medium-3.1,hom_540,pun_detection_rate,1,0.0,mistralai
pun_eval,mistralai/mistral-small-3.1-24b-instruct,het_1159,pun_detection_rate,1,0.0,mistralai
pun_eval,mistralai/mistral-small-3.1-24b-instruct,het_1436,pun_detection_rate,1,0.0,mistralai
pun_eval,mistralai/mistral-small-3.1-24b-instruct,het_351,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/mistral-small-3.1-24b-instruct,hom_1268,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/mistral-small-3.1-24b-instruct,hom_1423,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/mistral-small-3.1-24b-instruct,hom_1549,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/mistral-small-3.1-24b-instruct,hom_1833,pun_detection_rate,0,1.0,mistralai
pun_eval,mistralai/mistral-small-3.1-24b-instruct,hom_2093,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/mistral-small-3.1-24b-instruct,hom_22,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/mistral-small-3.1-24b-instruct,hom_235,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/mistral-small-3.1-24b-instruct,hom_308,pun_detection_rate,1,0.0,mistralai
pun_eval,mistralai/mistral-small-3.1-24b-instruct,hom_691,pun_detection_rate,1,1.0,mistralai
pun_eval,mistralai/mistral-small-3.1-24b-instruct,hom_748,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/mixtral-8x22b-instruct,het_1159,pun_detection_rate,0,1.0,mistralai
pun_eval,mistralai/mixtral-8x22b-instruct,het_1221,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/mixtral-8x22b-instruct,het_157,pun_detection_rate,1,1.0,mistralai
pun_eval,mistralai/mixtral-8x22b-instruct,het_973,pun_detection_rate,1,0.0,mistralai
pun_eval,mistralai/mixtral-8x22b-instruct,hom_2093,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/mixtral-8x22b-instruct,hom_2185,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/mixtral-8x22b-instruct,hom_540,pun_detection_rate,1,0.0,mistralai
pun_eval,mistralai/mixtral-8x22b-instruct,hom_597,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/mixtral-8x22b-instruct,hom_691,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/mixtral-8x22b-instruct,hom_748,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/mixtral-8x22b-instruct,hom_791,pun_detection_rate,1,0.0,mistralai
pun_eval,mistralai/pixtral-large-2411,het_1159,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/pixtral-large-2411,het_1221,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/pixtral-large-2411,het_157,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/pixtral-large-2411,het_201,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/pixtral-large-2411,het_267,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/pixtral-large-2411,het_982,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/pixtral-large-2411,hom_1726,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/pixtral-large-2411,hom_208,pun_detection_rate,1,0.0,mistralai
pun_eval,mistralai/pixtral-large-2411,hom_2093,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/pixtral-large-2411,hom_2185,pun_detection_rate,1,0.0,mistralai
pun_eval,mistralai/pixtral-large-2411,hom_22,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/pixtral-large-2411,hom_223,pun_detection_rate,0,0.0,mistralai
pun_eval,mistralai/pixtral-large-2411,hom_308,pun_detection_rate,1,0.0,mistralai
pun_eval,mistralai/pixtral-large-2411,hom_5,pun_detection_rate,0,0.0,mistralai
pun_eval,moonshotai/kimi-k2-0905,het_1159,pun_detection_rate,1,1.0,moonshotai
pun_eval,moonshotai/kimi-k2-0905,het_1299,pun_detection_rate,1,1.0,moonshotai
pun_eval,moonshotai/kimi-k2-0905,het_973,pun_detection_rate,1,1.0,moonshotai
pun_eval,moonshotai/kimi-k2-0905,hom_1441,pun_detection_rate,1,1.0,moonshotai
pun_eval,moonshotai/kimi-k2-0905,hom_208,pun_detection_rate,1,1.0,moonshotai
pun_eval,moonshotai/kimi-k2-0905,hom_223,pun_detection_rate,1,1.0,moonshotai
pun_eval,moonshotai/kimi-k2.5,het_1115,pun_detection_rate,1,1.0,moonshotai
pun_eval,moonshotai/kimi-k2.5,het_1221,pun_detection_rate,1,1.0,moonshotai
pun_eval,moonshotai/kimi-k2.5,het_1436,pun_detection_rate,0,1.0,moonshotai
pun_eval,moonshotai/kimi-k2.5,het_1484,pun_detection_rate,1,1.0,moonshotai
pun_eval,moonshotai/kimi-k2.5,het_1657,pun_detection_rate,0,1.0,moonshotai
pun_eval,moonshotai/kimi-k2.5,het_267,pun_detection_rate,1,1.0,moonshotai
pun_eval,moonshotai/kimi-k2.5,het_377,pun_detection_rate,1,1.0,moonshotai
pun_eval,moonshotai/kimi-k2.5,hom_1268,pun_detection_rate,1,1.0,moonshotai
pun_eval,moonshotai/kimi-k2.5,hom_1549,pun_detection_rate,0,1.0,moonshotai
pun_eval,moonshotai/kimi-k2.5,hom_1770,pun_detection_rate,1,1.0,moonshotai
pun_eval,moonshotai/kimi-k2.5,hom_208,pun_detection_rate,0,1.0,moonshotai
pun_eval,moonshotai/kimi-k2.5,hom_235,pun_detection_rate,1,1.0,moonshotai
pun_eval,moonshotai/kimi-k2.5,hom_308,pun_detection_rate,0,1.0,moonshotai
pun_eval,moonshotai/kimi-k2.5,hom_597,pun_detection_rate,0,1.0,moonshotai
pun_eval,moonshotai/kimi-k2.5,hom_748,pun_detection_rate,1,1.0,moonshotai
pun_eval,moonshotai/kimi-k2.6,het_973,pun_detection_rate,1,1.0,moonshotai
pun_eval,moonshotai/kimi-k2.6,hom_1025,pun_detection_rate,1,1.0,moonshotai
pun_eval,moonshotai/kimi-k2.6,hom_1925,pun_detection_rate,0,0.0,moonshotai
pun_eval,moonshotai/kimi-k2.6,hom_327,pun_detection_rate,0,0.0,moonshotai
pun_eval,moonshotai/kimi-k2.6,hom_5,pun_detection_rate,1,1.0,moonshotai
pun_eval,moonshotai/kimi-k2.6,hom_748,pun_detection_rate,1,1.0,moonshotai
pun_eval,morph/morph-v3-fast,het_1221,pun_detection_rate,0,0.0,morph
pun_eval,morph/morph-v3-fast,het_1769,pun_detection_rate,0,1.0,morph
pun_eval,morph/morph-v3-fast,het_982,pun_detection_rate,0,0.0,morph
pun_eval,morph/morph-v3-fast,hom_1549,pun_detection_rate,0,0.0,morph
pun_eval,morph/morph-v3-fast,hom_1925,pun_detection_rate,0,0.0,morph
pun_eval,morph/morph-v3-fast,hom_22,pun_detection_rate,1,1.0,morph
pun_eval,morph/morph-v3-fast,hom_267,pun_detection_rate,0,0.0,morph
pun_eval,morph/morph-v3-fast,hom_327,pun_detection_rate,0,0.0,morph
pun_eval,morph/morph-v3-fast,hom_449,pun_detection_rate,0,0.0,morph
pun_eval,morph/morph-v3-fast,hom_691,pun_detection_rate,0,0.0,morph
pun_eval,morph/morph-v3-fast,hom_791,pun_detection_rate,0,0.0,morph
pun_eval,nousresearch/hermes-3-llama-3.1-405b,het_1484,pun_detection_rate,1,1.0,nousresearch
pun_eval,nousresearch/hermes-3-llama-3.1-405b,het_157,pun_detection_rate,1,1.0,nousresearch
pun_eval,nousresearch/hermes-3-llama-3.1-405b,het_973,pun_detection_rate,1,1.0,nousresearch
pun_eval,nousresearch/hermes-3-llama-3.1-405b,het_982,pun_detection_rate,1,1.0,nousresearch
pun_eval,nousresearch/hermes-3-llama-3.1-405b,hom_1441,pun_detection_rate,0,1.0,nousresearch
pun_eval,nousresearch/hermes-3-llama-3.1-405b,hom_2093,pun_detection_rate,1,0.0,nousresearch
pun_eval,nousresearch/hermes-3-llama-3.1-405b,hom_2185,pun_detection_rate,1,0.0,nousresearch
pun_eval,nousresearch/hermes-3-llama-3.1-405b,hom_223,pun_detection_rate,1,1.0,nousresearch
pun_eval,nousresearch/hermes-3-llama-3.1-405b,hom_235,pun_detection_rate,1,1.0,nousresearch
pun_eval,nousresearch/hermes-3-llama-3.1-405b,hom_680,pun_detection_rate,1,1.0,nousresearch
pun_eval,nousresearch/hermes-3-llama-3.1-405b,hom_748,pun_detection_rate,1,1.0,nousresearch
pun_eval,nousresearch/hermes-3-llama-3.1-70b,het_1221,pun_detection_rate,1,1.0,nousresearch
pun_eval,nousresearch/hermes-3-llama-3.1-70b,het_1436,pun_detection_rate,0,0.0,nousresearch
pun_eval,nousresearch/hermes-3-llama-3.1-70b,het_267,pun_detection_rate,1,1.0,nousresearch
pun_eval,nousresearch/hermes-3-llama-3.1-70b,het_351,pun_detection_rate,1,1.0,nousresearch
pun_eval,nousresearch/hermes-3-llama-3.1-70b,het_982,pun_detection_rate,0,0.0,nousresearch
pun_eval,nousresearch/hermes-3-llama-3.1-70b,hom_22,pun_detection_rate,0,0.0,nousresearch
pun_eval,nousresearch/hermes-3-llama-3.1-70b,hom_356,pun_detection_rate,0,0.0,nousresearch
pun_eval,nousresearch/hermes-3-llama-3.1-70b,hom_916,pun_detection_rate,0,0.0,nousresearch
pun_eval,nousresearch/hermes-4-405b,het_1115,pun_detection_rate,1,1.0,nousresearch
pun_eval,nousresearch/hermes-4-405b,het_1484,pun_detection_rate,1,1.0,nousresearch
pun_eval,nousresearch/hermes-4-405b,het_982,pun_detection_rate,0,1.0,nousresearch
pun_eval,nousresearch/hermes-4-405b,hom_1025,pun_detection_rate,1,1.0,nousresearch
pun_eval,nousresearch/hermes-4-405b,hom_1423,pun_detection_rate,0,0.0,nousresearch
pun_eval,nousresearch/hermes-4-405b,hom_1441,pun_detection_rate,1,1.0,nousresearch
pun_eval,nousresearch/hermes-4-405b,hom_1726,pun_detection_rate,1,1.0,nousresearch
pun_eval,nousresearch/hermes-4-405b,hom_1770,pun_detection_rate,1,1.0,nousresearch
pun_eval,nousresearch/hermes-4-405b,hom_293,pun_detection_rate,0,1.0,nousresearch
pun_eval,nousresearch/hermes-4-405b,hom_540,pun_detection_rate,0,0.0,nousresearch
pun_eval,nousresearch/hermes-4-405b,hom_791,pun_detection_rate,1,1.0,nousresearch
pun_eval,nousresearch/hermes-4-405b,hom_820,pun_detection_rate,1,0.0,nousresearch
pun_eval,nvidia/nemotron-3-nano-30b-a3b,het_1427,pun_detection_rate,0,0.0,nvidia
pun_eval,nvidia/nemotron-3-nano-30b-a3b,het_157,pun_detection_rate,0,0.0,nvidia
pun_eval,nvidia/nemotron-3-nano-30b-a3b,het_1657,pun_detection_rate,0,0.0,nvidia
pun_eval,nvidia/nemotron-3-nano-30b-a3b,het_1769,pun_detection_rate,0,0.0,nvidia
pun_eval,nvidia/nemotron-3-nano-30b-a3b,het_201,pun_detection_rate,0,0.0,nvidia
pun_eval,nvidia/nemotron-3-nano-30b-a3b,het_218,pun_detection_rate,0,0.0,nvidia
pun_eval,nvidia/nemotron-3-nano-30b-a3b,het_973,pun_detection_rate,0,0.0,nvidia
pun_eval,nvidia/nemotron-3-nano-30b-a3b,hom_1268,pun_detection_rate,0,0.0,nvidia
pun_eval,nvidia/nemotron-3-nano-30b-a3b,hom_1423,pun_detection_rate,0,0.0,nvidia
pun_eval,nvidia/nemotron-3-nano-30b-a3b,hom_1726,pun_detection_rate,0,0.0,nvidia
pun_eval,nvidia/nemotron-3-nano-30b-a3b,hom_22,pun_detection_rate,0,0.0,nvidia
pun_eval,nvidia/nemotron-3-nano-30b-a3b,hom_449,pun_detection_rate,0,0.0,nvidia
pun_eval,nvidia/nemotron-3-nano-30b-a3b,hom_5,pun_detection_rate,0,0.0,nvidia
pun_eval,nvidia/nemotron-3-super-120b-a12b,het_157,pun_detection_rate,1,1.0,nvidia
pun_eval,nvidia/nemotron-3-super-120b-a12b,het_1657,pun_detection_rate,1,1.0,nvidia
pun_eval,nvidia/nemotron-3-super-120b-a12b,het_351,pun_detection_rate,1,1.0,nvidia
pun_eval,nvidia/nemotron-3-super-120b-a12b,hom_1278,pun_detection_rate,0,1.0,nvidia
pun_eval,nvidia/nemotron-3-super-120b-a12b,hom_2185,pun_detection_rate,1,1.0,nvidia
pun_eval,nvidia/nemotron-3-super-120b-a12b,hom_449,pun_detection_rate,1,1.0,nvidia
pun_eval,nvidia/nemotron-nano-9b-v2,het_1299,pun_detection_rate,1,0.0,nvidia
pun_eval,nvidia/nemotron-nano-9b-v2,het_1484,pun_detection_rate,1,0.0,nvidia
pun_eval,nvidia/nemotron-nano-9b-v2,het_157,pun_detection_rate,1,1.0,nvidia
